Word;DocNumber;TF-IDF
THE;'01149 ';1.96
THE;'01151 ';2.21
THE;'01152 ';2.67
THE;'01153 ';3.26
THE;'01155 ';2.85
THE;'01156 ';1.25
THE;'01157 ';3.05
THE;'01158 ';6.36
THE;'01159 ';4.93
THE;'01160 ';2.85
THE;'01161 ';4.1
THE;'01162 ';3.05
THE;'01163 ';3.26
THE;'01164';3.05
THE;'01165 ';2.85
THE;'01166 ';4.93
THE;'01167 ';1.96
THE;'01168 ';3.78
THE;'01169 ';4.47
THE;'01170 ';2.21
THE;'01171 ';2.08
THE;'01172 ';1.25
THE;'01173 ';1.84
THE;'01174 ';2.85
THE;'01175 ';2.67
THE;'01176 ';3.78
THE;'01177 ';4.47
THE;'01178 ';6.36
THE;'01179 ';4.93
THE;'01180 ';4.47
THE;'01181 ';3.26
THE;'01182 ';4.47
THE;'01183 ';2.85
THE;'01184 ';5.52
THE;'01185 ';3.26
THE;'01186 ';2.35
THE;'01188 ';3.78
THE;'01189 ';3.78
THE;'01190 ';6.36
THE;'01191 ';3.26
THE;'01192 ';3.78
THE;'01193 ';3.05
THE;'01194 ';3.51
THE;'01195 ';3.51
THE;'01196 ';4.47
THE;'01197 ';0.0
THE;'01198 ';4.47
THE;'01199 ';2.85
THE;'01200 ';2.51
THE;'01201 ';3.26
THE;'01202 ';2.51
THE;'01203 ';3.05
THE;'01204 ';3.51
THE;'01205 ';3.78
THE;'01206 ';1.73
THE;'01207 ';3.78
THE;'01208 ';3.51
THE;'01209 ';2.85
THE;'01210 ';2.85
THE;'01211 ';3.51
THE;'01212 ';3.26
THE;'01213 ';3.26
THE;'01214 ';5.52
THE;'01215 ';5.52
THE;'01216 ';2.85
THE;'01217 ';2.85
THE;'01218 ';4.93
THE;'01220 ';2.85
THE;'01221 ';3.05
THE;'01222 ';2.51
THE;'01223 ';3.51
THE;'01224 ';4.47
THE;'01226 ';4.1
THE;'01227 ';3.05
THE;'01228 ';5.52
THE;'01229 ';5.52
THE;'01230 ';6.36
THE;'01231 ';4.93
THE;'01232 ';3.78
THE;'01233 ';4.93
THE;'01234 ';2.85
THE;'01235 ';2.85
THE;'01236 ';2.85
THE;'01237 ';3.26
THE;'01238 ';4.1
THE;'01239 ';3.51
SIGNIFICANCE;'00001 ';12.89
SIGNIFICANCE;'00074 ';12.89
SIGNIFICANCE;'00078 ';12.89
SIGNIFICANCE;'00121 ';12.89
SIGNIFICANCE;'00147 ';12.89
SIGNIFICANCE;'00157 ';12.89
SIGNIFICANCE;'00179';12.89
SIGNIFICANCE;'00185';12.89
SIGNIFICANCE;'00195';12.89
SIGNIFICANCE;'00205';12.89
SIGNIFICANCE;'00223';12.89
SIGNIFICANCE;'00258';12.89
SIGNIFICANCE;'00319';12.89
SIGNIFICANCE;'00355';12.89
SIGNIFICANCE;'00402 ';12.89
SIGNIFICANCE;'00411 ';12.89
SIGNIFICANCE;'00412 ';12.89
SIGNIFICANCE;'00485 ';12.89
SIGNIFICANCE;'00526 ';12.89
SIGNIFICANCE;'00555 ';12.89
SIGNIFICANCE;'00593 ';12.89
SIGNIFICANCE;'00631 ';12.89
SIGNIFICANCE;'00809 ';12.89
SIGNIFICANCE;'00858 ';12.89
SIGNIFICANCE;'00923 ';12.89
SIGNIFICANCE;'01151 ';12.89
OF;'00001 ';1.87
OF;'00002 ';3.62
OF;'00003 ';3.07
OF;'00004 ';2.3
OF;'00005 ';4.4
OF;'00006 ';2.15
OF;'00007 ';1.52
OF;'00008 ';3.07
OF;'00009 ';3.97
OF;'00010 ';4.4
OF;'00011 ';3.62
OF;'00012 ';2.65
OF;'00013 ';4.4
OF;'00014 ';0.0
OF;'00015 ';3.07
OF;'00016 ';3.97
OF;'00018 ';2.3
OF;'00019 ';1.63
OF;'00020 ';4.94
OF;'00021 ';2.85
OF;'00022 ';2.85
OF;'00023 ';3.62
OF;'00024 ';2.0
OF;'00025 ';3.97
OF;'00026 ';3.33
OF;'00027 ';3.07
OF;'00028 ';3.97
OF;'00029 ';4.4
OF;'00030 ';3.97
OF;'00031 ';3.33
OF;'00032 ';5.72
OF;'00033 ';3.62
OF;'00034 ';3.07
OF;'00035 ';4.4
OF;'00037 ';3.33
OF;'00038 ';3.07
OF;'00039 ';3.97
OF;'00040 ';3.97
OF;'00041 ';3.33
OF;'00042 ';4.4
OF;'00043 ';1.52
OF;'00044 ';4.94
OF;'00045 ';4.94
OF;'00046 ';1.42
OF;'00047 ';3.62
OF;'00048 ';2.0
OF;'00049 ';3.62
OF;'00050 ';3.97
OF;'00051 ';3.97
OF;'00052 ';3.97
OF;'00053 ';3.97
OF;'00054 ';4.4
OF;'00055 ';2.46
OF;'00056 ';3.33
OF;'00057 ';5.72
OF;'00058 ';3.33
OF;'00059 ';3.07
OF;'00060 ';2.46
OF;'00061 ';2.85
OF;'00062 ';3.97
OF;'00063 ';2.85
OF;'00064 ';3.97
OF;'00065 ';2.46
OF;'00066 ';2.3
OF;'00067 ';1.75
OF;'00068 ';4.94
OF;'00069 ';3.07
OF;'00070 ';4.94
OF;'00071 ';1.63
OF;'00072 ';2.85
OF;'00073 ';3.62
OF;'00074 ';3.33
OF;'00075 ';3.33
OF;'00076 ';3.62
OF;'00077 ';1.63
OF;'00078 ';4.4
OF;'00079 ';2.46
OF;'00080 ';3.07
OF;'00081 ';2.85
OF;'00082 ';3.97
OF;'00083 ';3.33
OF;'00084 ';2.85
OF;'00085 ';4.4
OF;'00086 ';3.07
OF;'00087 ';4.94
OF;'00088 ';3.62
OF;'00089 ';2.85
OF;'00090 ';5.72
OF;'00091 ';3.33
OF;'00092 ';4.4
OF;'00093 ';2.0
OF;'00095 ';1.87
OF;'00096 ';3.07
OF;'00097 ';3.62
OF;'00098 ';2.3
OF;'00099 ';3.62
OF;'00100 ';1.75
OF;'00101 ';3.07
OF;'00102 ';1.87
OF;'00103 ';3.07
OF;'00104 ';2.65
OF;'00105 ';4.4
OF;'00106 ';2.85
OF;'00107 ';2.46
OF;'00108 ';3.62
OF;'00109 ';3.07
OF;'00110 ';3.97
OF;'00111 ';1.63
OF;'00112 ';3.33
OF;'00113 ';4.4
OF;'00114 ';3.97
OF;'00115 ';5.72
OF;'00116 ';4.4
OF;'00117 ';3.33
OF;'00118 ';3.33
OF;'00119 ';4.4
OF;'00120 ';3.33
OF;'00121 ';2.65
OF;'00122 ';2.85
OF;'00123 ';3.62
OF;'00124 ';2.85
OF;'00125 ';3.97
OF;'00126 ';2.15
OF;'00127 ';4.4
OF;'00129 ';5.72
OF;'00130 ';3.07
OF;'00131 ';4.4
OF;'00133 ';3.33
OF;'00134 ';3.07
OF;'00135 ';4.94
OF;'00136 ';4.4
OF;'00137 ';2.15
OF;'00138 ';3.62
OF;'00139 ';1.87
OF;'00140 ';2.65
OF;'00141 ';0.98
OF;'00142 ';5.72
OF;'00143 ';2.65
OF;'00144 ';3.62
OF;'00145 ';2.85
OF;'00146 ';3.62
OF;'00147 ';3.33
OF;'00148 ';3.62
OF;'00149 ';3.33
OF;'00150 ';2.85
OF;'00151 ';3.62
OF;'00152 ';3.97
OF;'00153 ';3.33
OF;'00154 ';3.97
OF;'00155 ';3.62
OF;'00156 ';4.4
OF;'00157 ';3.97
OF;'00158 ';5.72
OF;'00159 ';3.97
OF;'00160 ';4.94
OF;'00161 ';3.62
OF;'00162 ';3.07
OF;'00163 ';2.65
OF;'00164 ';3.07
OF;'00165 ';1.06
OF;'00166 ';4.4
OF;'00167 ';3.97
OF;'00169';4.4
OF;'00170';4.4
OF;'00171';4.94
OF;'00172';2.15
OF;'00173';4.94
OF;'00174';2.85
OF;'00175';2.85
OF;'00176';3.07
OF;'00177';2.85
OF;'00178';2.65
OF;'00179';2.3
OF;'00180';4.4
OF;'00181';3.62
OF;'00183';3.07
OF;'00184';3.62
OF;'00185';2.15
OF;'00186';3.97
OF;'00187';3.97
OF;'00188';2.46
OF;'00189';3.07
OF;'00190';1.75
OF;'00191';4.4
OF;'00192';2.85
OF;'00193';1.87
OF;'00194';2.85
OF;'00195';3.33
OF;'00196';4.94
OF;'00197';3.07
OF;'00198';3.97
OF;'00199';3.62
OF;'00200';3.07
OF;'00201';2.0
OF;'00202';2.85
OF;'00203';2.46
OF;'00204';4.94
OF;'00205';3.33
OF;'00206';4.4
OF;'00207';4.4
OF;'00208';2.46
OF;'00209';3.07
OF;'00210';5.72
OF;'00211';2.85
OF;'00212';3.62
OF;'00213';3.07
OF;'00214';3.97
OF;'00215';0.61
OF;'00216';3.07
OF;'00217';3.97
OF;'00218';3.97
OF;'00219';2.0
OF;'00220';3.07
OF;'00221';3.62
OF;'00222';5.72
OF;'00223';2.3
OF;'00224';3.62
OF;'00225';3.33
OF;'00226';3.62
OF;'00227';3.97
OF;'00228';2.85
OF;'00229';3.33
OF;'00230';3.97
OF;'00231';4.94
OF;'00232';3.62
OF;'00233';3.62
OF;'00234';2.3
OF;'00235';3.07
OF;'00236';3.62
OF;'00237';3.97
OF;'00238';2.46
OF;'00239';3.33
OF;'00240';4.94
OF;'00241';3.07
OF;'00242';3.97
OF;'00243';2.65
OF;'00244';2.15
OF;'00245';4.4
OF;'00246';2.85
OF;'00247';3.33
OF;'00248';2.65
OF;'00249';4.94
OF;'00250';1.42
OF;'00251';2.3
OF;'00252';3.62
OF;'00253';2.65
OF;'00254';2.65
OF;'00255';2.85
OF;'00256';3.33
OF;'00257';3.62
OF;'00258';1.23
OF;'00259';2.46
OF;'00260';3.33
OF;'00261';2.65
OF;'00262';4.4
OF;'00263';1.52
OF;'00264';4.4
OF;'00265';3.33
OF;'00266';3.07
OF;'00267';3.62
OF;'00268';1.32
OF;'00269';4.94
OF;'00270';1.52
OF;'00271';2.85
OF;'00272';3.07
OF;'00273';4.94
OF;'00274';4.94
OF;'00275';3.97
OF;'00276';3.62
OF;'00277';3.97
OF;'00278';2.0
OF;'00279';2.65
OF;'00280';4.94
OF;'00281';2.3
OF;'00282';4.94
OF;'00283';4.4
OF;'00284';3.07
OF;'00285';3.97
OF;'00286';3.33
OF;'00287';3.07
OF;'00288';2.65
OF;'00289';4.4
OF;'00290';2.0
OF;'00291';2.85
OF;'00292';3.97
OF;'00293';4.4
OF;'00294';3.07
OF;'00295';2.85
OF;'00296';3.97
OF;'00297';1.75
OF;'00299';3.33
OF;'00300';3.62
OF;'00301';3.33
OF;'00302';3.62
OF;'00303';2.85
OF;'00304';1.63
OF;'00305';1.52
OF;'00306';1.63
OF;'00307';1.32
OF;'00308';3.33
OF;'00309';4.94
OF;'00310';4.4
OF;'00311';4.4
OF;'00312';3.07
OF;'00313';2.3
OF;'00314';1.63
OF;'00315';2.3
OF;'00316';3.97
OF;'00317';3.07
OF;'00318';4.4
OF;'00319';2.85
OF;'00320';2.0
OF;'00321';5.72
OF;'00322';1.75
OF;'00323';3.07
OF;'00324';3.07
OF;'00325';1.52
OF;'00326';2.0
OF;'00327';4.4
OF;'00328';3.07
OF;'00330';3.97
OF;'00331';2.3
OF;'00332';3.07
OF;'00333';0.75
OF;'00334';2.0
OF;'00335';1.75
OF;'00336';3.33
OF;'00337';4.94
OF;'00338';5.72
OF;'00339';4.4
OF;'00340';3.62
OF;'00341';3.62
OF;'00342';1.75
OF;'00343';3.62
OF;'00344';5.72
OF;'00345';1.52
OF;'00346';3.33
OF;'00347';1.87
OF;'00348';1.32
OF;'00349';2.65
OF;'00350';2.85
OF;'00351';3.62
OF;'00352';3.62
OF;'00353';4.94
OF;'00354';4.94
OF;'00355';2.46
OF;'00356 ';3.62
OF;'00357 ';4.4
OF;'00358 ';3.07
OF;'00359 ';1.32
OF;'00360 ';1.06
OF;'00361 ';3.62
OF;'00362 ';2.46
OF;'00363 ';3.97
OF;'00364 ';3.62
OF;'00365 ';4.94
OF;'00366 ';3.62
OF;'00367 ';1.23
OF;'00368 ';1.32
OF;'00369 ';1.87
OF;'00370 ';1.87
OF;'00371 ';3.97
OF;'00372 ';2.15
OF;'00373 ';1.63
OF;'00374 ';4.94
OF;'00375 ';3.07
OF;'00376 ';4.4
OF;'00377 ';2.15
OF;'00378 ';3.97
OF;'00379 ';2.85
OF;'00380 ';3.97
OF;'00381 ';5.72
OF;'00382 ';3.62
OF;'00383 ';3.97
OF;'00384 ';4.4
OF;'00385 ';5.72
OF;'00386 ';2.46
OF;'00387 ';3.62
OF;'00388 ';3.07
OF;'00389 ';5.72
OF;'00390 ';5.72
OF;'00391 ';5.72
OF;'00392 ';3.07
OF;'00393 ';3.07
OF;'00394 ';3.97
OF;'00395 ';3.07
OF;'00396 ';4.94
OF;'00397 ';1.75
OF;'00398 ';3.97
OF;'00399 ';5.72
OF;'00400 ';2.46
OF;'00401 ';3.62
OF;'00402 ';3.33
OF;'00403 ';4.4
OF;'00404 ';3.97
OF;'00405 ';2.15
OF;'00406 ';3.33
OF;'00407 ';3.33
OF;'00408 ';4.4
OF;'00409 ';5.72
OF;'00410 ';2.65
OF;'00411 ';2.85
OF;'00412 ';3.07
OF;'00413 ';2.65
OF;'00414 ';2.3
OF;'00415 ';2.3
OF;'00416 ';4.4
OF;'00417 ';3.07
OF;'00418 ';2.65
OF;'00419 ';3.97
OF;'00420 ';3.97
OF;'00421 ';3.97
OF;'00422 ';3.07
OF;'00423 ';3.07
OF;'00424 ';2.3
OF;'00425 ';4.4
OF;'00426 ';3.07
OF;'00427 ';4.94
OF;'00428 ';3.97
OF;'00429 ';1.87
OF;'00430 ';2.85
OF;'00431 ';1.75
OF;'00432 ';3.07
OF;'00433 ';4.4
OF;'00434 ';3.07
OF;'00435 ';2.3
OF;'00436 ';3.07
OF;'00437 ';3.07
OF;'00438 ';3.97
OF;'00439 ';3.07
OF;'00440 ';1.52
OF;'00441 ';2.0
OF;'00442 ';2.85
OF;'00443 ';3.07
OF;'00444 ';3.62
OF;'00445 ';1.52
OF;'00446 ';3.07
OF;'00447 ';2.15
OF;'00448 ';3.62
OF;'00449 ';3.97
OF;'00450 ';2.85
OF;'00451 ';2.46
OF;'00452 ';3.97
OF;'00453 ';1.87
OF;'00454 ';5.72
OF;'00455 ';4.4
OF;'00456 ';5.72
OF;'00457 ';3.33
OF;'00458 ';2.3
OF;'00459 ';3.62
OF;'00460 ';2.3
OF;'00461 ';3.97
OF;'00462 ';1.75
OF;'00463 ';2.46
OF;'00464 ';5.72
OF;'00465 ';2.0
OF;'00466 ';3.62
OF;'00467 ';2.85
OF;'00469 ';1.63
OF;'00470 ';2.46
OF;'00471 ';3.07
OF;'00472 ';3.97
OF;'00473 ';2.65
OF;'00474 ';3.97
OF;'00475 ';3.07
OF;'00476 ';3.97
OF;'00477 ';5.72
OF;'00478 ';3.07
OF;'00479 ';3.33
OF;'00480 ';3.97
OF;'00481 ';2.46
OF;'00482 ';2.65
OF;'00483 ';2.15
OF;'00484 ';3.07
OF;'00485 ';2.65
OF;'00486 ';3.07
OF;'00487 ';3.97
OF;'00488 ';3.62
OF;'00489 ';5.72
OF;'00490 ';4.4
OF;'00491 ';3.62
OF;'00492 ';4.94
OF;'00494 ';2.65
OF;'00495 ';3.33
OF;'00496 ';3.33
OF;'00497 ';2.85
OF;'00498 ';1.87
OF;'00499 ';4.4
OF;'00500 ';3.62
OF;'00501 ';2.65
OF;'00502 ';3.62
OF;'00503 ';2.65
OF;'00504 ';3.33
OF;'00505 ';2.15
OF;'00506 ';3.07
OF;'00507 ';3.97
OF;'00508 ';1.75
OF;'00509 ';3.62
OF;'00510 ';2.85
OF;'00511 ';2.46
OF;'00513 ';4.4
OF;'00514 ';2.85
OF;'00515 ';1.23
OF;'00516 ';2.85
OF;'00517 ';3.07
OF;'00518 ';3.97
OF;'00519 ';2.85
OF;'00520 ';3.62
OF;'00521 ';2.15
OF;'00522 ';1.32
OF;'00523 ';2.85
OF;'00524 ';2.85
OF;'00525 ';4.94
OF;'00526 ';3.62
OF;'00527 ';2.85
OF;'00528 ';3.07
OF;'00529 ';2.85
OF;'00530 ';2.15
OF;'00531 ';2.46
OF;'00532 ';1.23
OF;'00533 ';2.15
OF;'00534 ';2.46
OF;'00535 ';2.46
OF;'00536 ';3.33
OF;'00538 ';3.97
OF;'00539 ';3.07
OF;'00540 ';3.97
OF;'00541 ';2.85
OF;'00542 ';2.46
OF;'00543 ';3.62
OF;'00544 ';3.97
OF;'00545 ';2.85
OF;'00546 ';2.65
OF;'00547 ';3.62
OF;'00548 ';2.65
OF;'00549 ';3.62
OF;'00550 ';2.0
OF;'00552 ';3.07
OF;'00553 ';3.07
OF;'00554 ';3.33
OF;'00555 ';3.62
OF;'00556 ';3.62
OF;'00557 ';3.97
OF;'00558 ';5.72
OF;'00559 ';1.32
OF;'00560 ';4.94
OF;'00561 ';4.94
OF;'00562 ';4.4
OF;'00563 ';0.75
OF;'00564 ';3.07
OF;'00565 ';2.46
OF;'00566 ';3.97
OF;'00567 ';1.87
OF;'00568 ';2.65
OF;'00569 ';4.4
OF;'00570 ';3.97
OF;'00571 ';3.33
OF;'00572 ';3.97
OF;'00573 ';2.3
OF;'00574 ';2.46
OF;'00575 ';2.15
OF;'00576 ';4.94
OF;'00577 ';3.33
OF;'00578 ';4.4
OF;'00579 ';3.97
OF;'00581 ';4.94
OF;'00582 ';3.33
OF;'00583 ';4.4
OF;'00584 ';2.3
OF;'00585 ';3.33
OF;'00586 ';3.97
OF;'00587 ';3.33
OF;'00588 ';2.3
OF;'00589 ';3.62
OF;'00590 ';3.07
OF;'00591 ';3.07
OF;'00592 ';2.15
OF;'00593 ';3.62
OF;'00594 ';3.07
OF;'00596 ';3.62
OF;'00597 ';2.85
OF;'00598 ';3.97
OF;'00599 ';2.85
OF;'00600 ';4.4
OF;'00601 ';4.4
OF;'00602 ';3.97
OF;'00603 ';4.94
OF;'00604 ';3.33
OF;'00605 ';3.97
OF;'00606 ';3.33
OF;'00607 ';3.07
OF;'00608 ';2.85
OF;'00609 ';4.94
OF;'00610 ';2.3
OF;'00611 ';3.97
OF;'00612 ';3.07
OF;'00613 ';2.85
OF;'00614 ';3.97
OF;'00615 ';3.07
OF;'00616 ';3.62
OF;'00617 ';2.85
OF;'00618 ';3.33
OF;'00619 ';4.4
OF;'00620 ';4.94
OF;'00621 ';3.33
OF;'00622 ';2.0
OF;'00623 ';3.07
OF;'00624 ';4.94
OF;'00625 ';2.85
OF;'00626 ';3.97
OF;'00627 ';3.62
OF;'00628 ';3.97
OF;'00629 ';2.46
OF;'00630 ';3.07
OF;'00631 ';2.65
OF;'00632 ';3.33
OF;'00633 ';2.85
OF;'00634 ';3.33
OF;'00635 ';3.97
OF;'00636 ';5.72
OF;'00637 ';4.94
OF;'00638 ';4.4
OF;'00639 ';3.62
OF;'00640 ';4.94
OF;'00641 ';2.65
OF;'00642 ';4.4
OF;'00643 ';1.42
OF;'00644 ';2.85
OF;'00645 ';2.85
OF;'00646 ';2.3
OF;'00647 ';2.85
OF;'00648 ';3.07
OF;'00649 ';3.62
OF;'00650 ';4.94
OF;'00651 ';2.65
OF;'00652 ';1.87
OF;'00653 ';2.46
OF;'00654 ';3.97
OF;'00655 ';3.62
OF;'00656 ';4.94
OF;'00657 ';4.94
OF;'00658 ';2.46
OF;'00659 ';4.4
OF;'00660 ';2.0
OF;'00661 ';3.07
OF;'00662 ';3.07
OF;'00663 ';5.72
OF;'00664 ';3.07
OF;'00665 ';2.85
OF;'00666 ';3.97
OF;'00667 ';1.87
OF;'00668 ';5.72
OF;'00669 ';2.85
OF;'00670 ';3.33
OF;'00671 ';2.46
OF;'00672 ';3.97
OF;'00673 ';2.15
OF;'00674 ';2.85
OF;'00675 ';3.07
OF;'00676 ';1.32
OF;'00677 ';1.87
OF;'00678 ';2.85
OF;'00679 ';4.4
OF;'00680 ';1.87
OF;'00681 ';3.97
OF;'00682 ';4.4
OF;'00683 ';3.33
OF;'00684 ';3.62
OF;'00685 ';3.97
OF;'00686 ';1.87
OF;'00687 ';3.33
OF;'00688 ';2.65
OF;'00689 ';2.15
OF;'00690 ';3.33
OF;'00691 ';4.94
OF;'00693 ';3.33
OF;'00694 ';2.0
OF;'00695 ';5.72
OF;'00696 ';2.3
OF;'00697 ';3.33
OF;'00698 ';3.62
OF;'00699 ';3.62
OF;'00700 ';4.94
OF;'00701 ';3.07
OF;'00702 ';3.33
OF;'00703 ';1.75
OF;'00704 ';3.97
OF;'00705 ';3.07
OF;'00706 ';4.94
OF;'00707 ';3.33
OF;'00708 ';4.4
OF;'00709 ';2.65
OF;'00710 ';1.87
OF;'00711 ';2.85
OF;'00713 ';4.4
OF;'00714 ';3.33
OF;'00715 ';3.97
OF;'00716 ';3.07
OF;'00717 ';4.94
OF;'00718 ';3.97
OF;'00719 ';2.3
OF;'00720 ';4.94
OF;'00721 ';3.07
OF;'00722 ';2.3
OF;'00723 ';5.72
OF;'00724 ';5.72
OF;'00725 ';2.46
OF;'00726 ';3.07
OF;'00727 ';3.62
OF;'00728 ';3.62
OF;'00730 ';3.97
OF;'00731 ';3.62
OF;'00732 ';3.97
OF;'00733 ';3.07
OF;'00734 ';2.46
OF;'00736 ';4.94
OF;'00737 ';3.07
OF;'00738 ';2.46
OF;'00739 ';3.97
OF;'00740 ';3.07
OF;'00741 ';4.94
OF;'00742 ';1.14
OF;'00743 ';3.62
OF;'00744 ';2.65
OF;'00745 ';1.75
OF;'00746 ';2.46
OF;'00747 ';5.72
OF;'00748 ';2.15
OF;'00749 ';1.75
OF;'00750 ';3.62
OF;'00752 ';3.07
OF;'00753 ';3.33
OF;'00754 ';3.07
OF;'00755 ';3.62
OF;'00756 ';5.72
OF;'00757 ';4.4
OF;'00758 ';3.07
OF;'00759 ';4.4
OF;'00760 ';2.15
OF;'00761 ';4.94
OF;'00762 ';3.97
OF;'00763 ';3.62
OF;'00764 ';4.94
OF;'00765 ';2.46
OF;'00766 ';2.65
OF;'00767 ';4.4
OF;'00768 ';5.72
OF;'00769 ';2.65
OF;'00770 ';3.97
OF;'00771 ';2.65
OF;'00772 ';5.72
OF;'00773 ';3.62
OF;'00774 ';3.97
OF;'00775 ';4.94
OF;'00776 ';2.15
OF;'00777 ';2.85
OF;'00778 ';1.63
OF;'00779 ';3.07
OF;'00782 ';1.75
OF;'00783 ';4.4
OF;'00784 ';3.33
OF;'00785 ';2.46
OF;'00786 ';3.07
OF;'00787 ';5.72
OF;'00788 ';3.62
OF;'00789 ';4.94
OF;'00790 ';4.94
OF;'00791 ';1.75
OF;'00792 ';3.62
OF;'00793 ';3.07
OF;'00794 ';3.33
OF;'00795 ';2.85
OF;'00796 ';3.97
OF;'00797 ';4.4
OF;'00798 ';2.15
OF;'00799 ';5.72
OF;'00800 ';2.65
OF;'00801 ';3.97
OF;'00802 ';4.94
OF;'00803 ';3.33
OF;'00804 ';1.75
OF;'00805 ';2.46
OF;'00806 ';3.07
OF;'00807 ';3.33
OF;'00808 ';4.4
OF;'00809 ';5.72
OF;'00810 ';3.33
OF;'00811 ';1.42
OF;'00812 ';2.65
OF;'00813 ';4.4
OF;'00814 ';3.97
OF;'00815 ';5.72
OF;'00816 ';3.33
OF;'00817 ';4.4
OF;'00818 ';2.3
OF;'00819 ';2.65
OF;'00820 ';3.33
OF;'00821 ';2.65
OF;'00822 ';2.46
OF;'00823 ';2.65
OF;'00824 ';3.62
OF;'00825 ';3.62
OF;'00826 ';4.94
OF;'00827 ';3.62
OF;'00829 ';4.4
OF;'00830 ';3.97
OF;'00831 ';2.85
OF;'00832 ';3.97
OF;'00833 ';4.94
OF;'00834 ';4.94
OF;'00835 ';2.65
OF;'00836 ';4.94
OF;'00837 ';3.97
OF;'00838 ';2.65
OF;'00840 ';2.15
OF;'00841 ';3.97
OF;'00842 ';3.07
OF;'00843 ';2.85
OF;'00844 ';2.85
OF;'00845 ';3.97
OF;'00846 ';3.62
OF;'00847 ';2.85
OF;'00848 ';3.33
OF;'00849 ';3.07
OF;'00850 ';3.62
OF;'00851 ';4.94
OF;'00852 ';3.62
OF;'00853 ';4.4
OF;'00854 ';3.62
OF;'00855 ';3.07
OF;'00856 ';1.52
OF;'00857 ';4.94
OF;'00858 ';1.63
OF;'00859 ';4.4
OF;'00860 ';1.87
OF;'00861 ';4.94
OF;'00862 ';3.62
OF;'00863 ';4.4
OF;'00864 ';3.07
OF;'00865 ';3.62
OF;'00866 ';1.42
OF;'00867 ';2.46
OF;'00868 ';2.15
OF;'00869 ';3.97
OF;'00870 ';3.62
OF;'00871 ';3.97
OF;'00872 ';2.85
OF;'00873 ';4.4
OF;'00874 ';3.33
OF;'00875 ';1.52
OF;'00876 ';3.07
OF;'00877 ';2.65
OF;'00878 ';2.85
OF;'00879 ';2.85
OF;'00880 ';3.07
OF;'00881 ';3.97
OF;'00882 ';5.72
OF;'00883 ';5.72
OF;'00884 ';3.62
OF;'00885 ';2.3
OF;'00886 ';3.62
OF;'00887 ';2.3
OF;'00888 ';3.62
OF;'00889 ';3.97
OF;'00890 ';3.07
OF;'00891 ';2.85
OF;'00892 ';3.07
OF;'00893 ';4.94
OF;'00895 ';1.87
OF;'00896 ';3.33
OF;'00897 ';2.46
OF;'00898 ';3.97
OF;'00899 ';3.97
OF;'00900 ';4.94
OF;'00901 ';2.46
OF;'00902 ';1.75
OF;'00903 ';2.3
OF;'00904 ';4.4
OF;'00905 ';4.94
OF;'00906 ';4.4
OF;'00907 ';3.62
OF;'00908 ';5.72
OF;'00909 ';2.85
OF;'00910 ';3.97
OF;'00911 ';3.07
OF;'00912 ';2.46
OF;'00913 ';2.46
OF;'00914 ';3.62
OF;'00915 ';2.65
OF;'00916 ';3.62
OF;'00917 ';3.33
OF;'00918 ';3.97
OF;'00919 ';2.65
OF;'00920 ';2.85
OF;'00921 ';3.33
OF;'00922 ';2.65
OF;'00923 ';4.94
OF;'00924 ';3.97
OF;'00925 ';3.07
OF;'00926 ';4.94
OF;'00927 ';4.4
OF;'00928 ';2.85
OF;'00929 ';3.97
OF;'00930 ';3.62
OF;'00931 ';3.33
OF;'00933 ';3.97
OF;'00934 ';3.97
OF;'00935 ';4.94
OF;'00936 ';2.46
OF;'00937 ';4.4
OF;'00938 ';4.4
OF;'00942 ';4.4
OF;'00943 ';4.94
OF;'00944 ';3.97
OF;'00945 ';3.33
OF;'00946 ';4.4
OF;'00947 ';3.97
OF;'00948 ';4.94
OF;'00949 ';2.46
OF;'00950 ';2.46
OF;'00951 ';2.85
OF;'00952 ';3.33
OF;'00953 ';3.07
OF;'00954 ';3.07
OF;'00955 ';1.63
OF;'00956 ';2.0
OF;'00957 ';3.07
OF;'00958 ';4.4
OF;'00959 ';3.97
OF;'00960 ';3.62
OF;'00961 ';3.62
OF;'00962 ';2.46
OF;'00963 ';2.3
OF;'00964 ';3.07
OF;'00965 ';5.72
OF;'00966 ';5.72
OF;'00967 ';2.65
OF;'00968 ';2.3
OF;'00969 ';4.4
OF;'00970 ';3.62
OF;'00971 ';3.97
OF;'00972 ';5.72
OF;'00973 ';2.85
OF;'00974 ';4.94
OF;'00975 ';2.85
OF;'00976 ';2.65
OF;'00977 ';3.33
OF;'00978 ';1.63
OF;'00979 ';3.97
OF;'00980 ';2.15
OF;'00981 ';3.07
OF;'00982 ';3.33
OF;'00983 ';2.65
OF;'00984 ';3.62
OF;'00985 ';2.15
OF;'00986 ';2.15
OF;'00987 ';2.65
OF;'00988 ';3.33
OF;'00989 ';1.87
OF;'00990 ';2.3
OF;'00991 ';5.72
OF;'00992 ';3.97
OF;'00993 ';2.15
OF;'00994 ';2.65
OF;'00995 ';4.4
OF;'00996 ';2.85
OF;'00997 ';5.72
OF;'00998 ';2.85
OF;'00999 ';3.33
OF;'01000 ';2.15
OF;'01001 ';3.33
OF;'01002 ';2.65
OF;'01003 ';1.63
OF;'01004 ';3.33
OF;'01005 ';2.46
OF;'01006 ';3.97
OF;'01007 ';4.94
